NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR
124510011,2020-11-30,30,10.666666666666666,
124510011,2020-12-31,8,18.33333333333333,
124510011,2021-01-31,25,15.0,
124510011,2021-02-28,28,21.0,
124510011,2021-03-31,2,20.33333333333333,
124510011,2021-04-30,4,18.33333333333333,
124510011,2021-05-31,14,11.333333333333336,
124510011,2021-06-30,3,6.666666666666668,
124510011,2021-07-31,28,7.0,
124510011,2021-08-31,36,15.0,
124510011,2021-09-30,17,22.33333333333333,
124510011,2021-10-31,10,27.0,
124510011,2021-11-30,12,21.0,15.140849113464355
124510011,2021-12-31,23,13.0,15.420732498168945
124510011,2022-01-31,1,15.0,16.305559158325195
124510013,2020-02-29,13,,
124510013,2020-03-31,16,,
124510013,2020-04-30,4,,
124510013,2020-05-31,47,11.0,
124510013,2020-06-30,10,22.33333333333333,
124510013,2020-07-31,29,20.33333333333333,
124510013,2020-08-31,10,28.66666666666667,
124510013,2020-09-30,26,16.333333333333332,
124510013,2020-10-31,14,21.66666666666667,
124510013,2020-11-30,23,16.666666666666668,
124510013,2020-12-31,2,21.0,
124510013,2021-01-31,15,13.0,
124510013,2021-02-28,13,13.333333333333336,
124510013,2021-03-31,26,10.0,
124510013,2021-04-30,0,18.0,
124510013,2021-05-31,28,13.0,
124510013,2021-06-30,17,18.0,
124510013,2021-07-31,1,15.0,
124510013,2021-08-31,21,15.333333333333336,
124510013,2021-09-30,37,13.0,
124510013,2021-10-31,33,19.666666666666668,
124510013,2021-11-30,29,30.33333333333333,25.940067291259766
124510013,2021-12-31,1,33.0,18.21906280517578
124510013,2022-01-31,8,21.0,16.649118423461914
124510014,2020-02-29,17,,
124510014,2020-03-31,24,,
124510014,2020-04-30,18,,
124510014,2020-05-31,70,19.666666666666668,
124510014,2020-06-30,8,37.333333333333336,
124510014,2020-07-31,18,32.0,
124510014,2020-08-31,0,32.0,
124510014,2020-09-30,4,8.666666666666666,
124510014,2020-10-31,44,7.333333333333332,
124510014,2020-11-30,31,16.0,
124510014,2020-12-31,54,26.33333333333333,
124510014,2021-01-31,5,43.0,
124510014,2021-02-28,33,30.0,
124510014,2021-03-31,40,30.66666666666667,
124510014,2021-04-30,28,26.0,
124510014,2021-05-31,47,33.666666666666664,
124510014,2021-06-30,60,38.333333333333336,
124510014,2021-07-31,17,45.0,
124510014,2021-08-31,15,41.333333333333336,
124510014,2021-09-30,4,30.66666666666667,
124510014,2021-10-31,15,12.0,
124510014,2021-11-30,2,11.333333333333336,16.875444412231445
124510014,2021-12-31,2,7.0,19.901405334472656
124510014,2022-01-31,4,6.333333333333332,20.60447883605957
124510015,2020-02-29,25,,
124510015,2020-03-31,3,,
124510015,2020-04-30,37,,
124510015,2020-05-31,15,21.66666666666667,
124510015,2020-06-30,35,18.33333333333333,
124510015,2020-07-31,5,29.0,
124510015,2020-08-31,7,18.33333333333333,
124510015,2020-09-30,40,15.666666666666664,
124510015,2020-10-31,43,17.333333333333332,
124510015,2020-11-30,7,30.0,
124510015,2020-12-31,20,30.0,
124510015,2021-01-31,9,23.33333333333333,
124510015,2021-02-28,20,12.0,
124510015,2021-03-31,4,16.333333333333332,
124510015,2021-04-30,41,11.0,
124510015,2021-05-31,15,21.66666666666667,
124510015,2021-06-30,20,20.0,
124510015,2021-07-31,2,25.33333333333333,
124510015,2021-08-31,9,12.333333333333336,
124510015,2021-09-30,14,10.333333333333334,
124510015,2021-10-31,0,8.333333333333334,
124510015,2021-11-30,17,7.666666666666668,17.890398025512695
124510015,2021-12-31,43,10.333333333333334,20.478437423706055
124510015,2022-01-31,10,20.0,17.358911514282227
124510022,2020-02-29,16,,
124510022,2020-03-31,6,,
124510022,2020-04-30,24,,
124510022,2020-05-31,49,15.333333333333336,
124510022,2020-06-30,17,26.33333333333333,
124510022,2020-07-31,10,30.0,
124510022,2020-08-31,19,25.33333333333333,
124510022,2020-09-30,19,15.333333333333336,
124510022,2020-10-31,39,16.0,
124510022,2020-11-30,9,25.66666666666667,
124510022,2020-12-31,16,22.33333333333333,
124510022,2021-01-31,58,21.33333333333333,
124510022,2021-02-28,22,27.66666666666667,
124510022,2021-03-31,5,32.0,
124510022,2021-04-30,25,28.33333333333333,
124510022,2021-05-31,11,17.333333333333332,
124510022,2021-06-30,10,13.666666666666664,
124510022,2021-07-31,10,15.333333333333336,
124510022,2021-08-31,6,10.333333333333334,
124510022,2021-09-30,1,8.666666666666666,
124510022,2021-10-31,18,5.666666666666668,
124510022,2021-11-30,3,8.333333333333334,19.893415451049805
124510022,2021-12-31,5,7.333333333333332,23.56822967529297
124510022,2022-01-31,56,8.666666666666666,17.97099494934082
124870010,2020-02-29,22,,
124870010,2020-03-31,27,,
124870010,2020-04-30,3,,
124870010,2020-05-31,38,17.333333333333332,
124870010,2020-06-30,7,22.66666666666667,
124870010,2020-07-31,16,16.0,
124870010,2020-08-31,11,20.33333333333333,
124870010,2020-09-30,2,11.333333333333336,
124870010,2020-10-31,61,9.666666666666666,
124870010,2020-11-30,31,24.66666666666667,
124870010,2020-12-31,7,31.33333333333333,
124870010,2021-01-31,16,33.0,
124870010,2021-02-28,47,18.0,
124870010,2021-03-31,7,23.33333333333333,
124870010,2021-04-30,41,23.33333333333333,
124870010,2021-05-31,3,31.66666666666667,
124870010,2021-06-30,15,17.0,
124870010,2021-07-31,29,19.666666666666668,
124870010,2021-08-31,3,15.666666666666664,
124870010,2021-09-30,5,15.666666666666664,
124870010,2021-10-31,30,12.333333333333336,
124870010,2021-11-30,23,12.666666666666664,18.729257583618164
124870010,2021-12-31,42,19.33333333333333,20.14485740661621
124870010,2022-01-31,22,31.66666666666667,20.114059448242188
124870016,2020-02-29,55,,
124870016,2020-03-31,28,,
124870016,2020-04-30,6,,
124870016,2020-05-31,5,29.66666666666667,
124870016,2020-06-30,10,13.0,
124870016,2020-07-31,32,7.0,
124870016,2020-08-31,20,15.666666666666664,
124870016,2020-09-30,32,20.666666666666668,
124870016,2020-10-31,22,28.0,
124870016,2020-11-30,4,24.66666666666667,
124870016,2020-12-31,26,19.33333333333333,
124870016,2021-01-31,28,17.333333333333332,
124870016,2021-02-28,20,19.33333333333333,
124870016,2021-03-31,21,24.66666666666667,
124870016,2021-04-30,45,23.0,
124870016,2021-05-31,40,28.66666666666667,
124870016,2021-06-30,33,35.333333333333336,
124870016,2021-07-31,17,39.333333333333336,
124870016,2021-08-31,7,30.0,
124870016,2021-09-30,3,19.0,
124870016,2021-10-31,34,9.0,
124870016,2021-11-30,30,14.666666666666664,17.745357513427734
124870016,2021-12-31,34,22.33333333333333,22.552127838134766
124870016,2022-01-31,10,32.666666666666664,26.207822799682617
125100001,2020-02-29,7,,
125100001,2020-03-31,6,,
125100001,2020-04-30,26,,
125100001,2020-05-31,39,13.0,
125100001,2020-06-30,13,23.66666666666667,
125100001,2020-07-31,5,26.0,
125100001,2020-08-31,15,19.0,
125100001,2020-09-30,31,11.0,
125100001,2020-10-31,13,17.0,
125100001,2020-11-30,7,19.666666666666668,
125100001,2020-12-31,57,17.0,
125100001,2021-01-31,11,25.66666666666667,
125100001,2021-02-28,21,25.0,
125100001,2021-03-31,3,29.66666666666667,
125100001,2021-04-30,14,11.666666666666664,
125100001,2021-05-31,7,12.666666666666664,
125100001,2021-06-30,11,8.0,
125100001,2021-07-31,4,10.666666666666666,
125100001,2021-08-31,29,7.333333333333332,
125100001,2021-09-30,11,14.666666666666664,
125100001,2021-10-31,41,14.666666666666664,
125100001,2021-11-30,10,27.0,20.711931228637695
125100001,2021-12-31,23,20.666666666666668,19.576086044311523
125100001,2022-01-31,1,24.66666666666667,12.507762908935547
125170001,2020-02-29,7,,
125170001,2020-03-31,39,,
125170001,2020-04-30,6,,
125170001,2020-05-31,20,17.333333333333332,
125170001,2020-06-30,1,21.66666666666667,
125170001,2020-07-31,64,9.0,
125170001,2020-08-31,20,28.33333333333333,
125170001,2020-09-30,31,28.33333333333333,
125170001,2020-10-31,29,38.333333333333336,
125170001,2020-11-30,2,26.66666666666667,
125170001,2020-12-31,11,20.666666666666668,
125170001,2021-01-31,4,14.0,
125170001,2021-02-28,57,5.666666666666668,
125170001,2021-03-31,34,24.0,
125170001,2021-04-30,52,31.66666666666667,
125170001,2021-05-31,12,47.66666666666666,
125170001,2021-06-30,5,32.666666666666664,
125170001,2021-07-31,1,23.0,
125170001,2021-08-31,0,6.0,
125170001,2021-09-30,2,2.0,
125170001,2021-10-31,22,1.0,
125170001,2021-11-30,9,8.0,24.15703582763672
125170001,2021-12-31,8,11.0,22.896385192871094
125170001,2022-01-31,30,13.0,24.17046546936035
125170003,2020-02-29,16,,
125170003,2020-03-31,3,,
125170003,2020-04-30,7,,
125170003,2020-05-31,43,8.666666666666666,
125170003,2020-06-30,2,17.666666666666668,
125170003,2020-07-31,14,17.333333333333332,
125170003,2020-08-31,11,19.666666666666668,
125170003,2020-09-30,35,9.0,
125170003,2020-10-31,11,20.0,
125170003,2020-11-30,24,19.0,
125170003,2020-12-31,16,23.33333333333333,
125170003,2021-01-31,22,17.0,
125170003,2021-02-28,2,20.666666666666668,
125170003,2021-03-31,6,13.333333333333336,
125170003,2021-04-30,26,10.0,
125170003,2021-05-31,25,11.333333333333336,
125170003,2021-06-30,36,19.0,
125170003,2021-07-31,2,29.0,
125170003,2021-08-31,42,21.0,
125170003,2021-09-30,45,26.66666666666667,
125170003,2021-10-31,20,29.66666666666667,
125170003,2021-11-30,32,35.666666666666664,17.688817977905273
125170003,2021-12-31,10,32.333333333333336,17.45838165283203
125170003,2022-01-31,37,20.666666666666668,17.61646270751953
125210014,2020-02-29,2,,
125210014,2020-03-31,61,,
125210014,2020-04-30,13,,
125210014,2020-05-31,3,25.33333333333333,
125210014,2020-06-30,22,25.66666666666667,
125210014,2020-07-31,38,12.666666666666664,
125210014,2020-08-31,50,21.0,
125210014,2020-09-30,3,36.66666666666666,
125210014,2020-10-31,0,30.33333333333333,
125210014,2020-11-30,14,17.666666666666668,
125210014,2020-12-31,64,5.666666666666668,
125210014,2021-01-31,7,26.0,
125210014,2021-02-28,6,28.33333333333333,
125210014,2021-03-31,12,25.66666666666667,
125210014,2021-04-30,36,8.333333333333334,
125210014,2021-05-31,45,18.0,
125210014,2021-06-30,0,31.0,
125210014,2021-07-31,12,27.0,
125210014,2021-08-31,25,19.0,
125210014,2021-09-30,12,12.333333333333336,
125210014,2021-10-31,2,16.333333333333332,
125210014,2021-11-30,4,13.0,19.089420318603516
125210014,2021-12-31,5,6.0,18.505285263061523
125210014,2022-01-31,27,3.6666666666666665,16.329296112060547
125210018,2020-02-29,4,,
125210018,2020-03-31,10,,
125210018,2020-04-30,7,,
125210018,2020-05-31,58,7.0,
125210018,2020-06-30,23,25.0,
125210018,2020-07-31,41,29.33333333333333,
125210018,2020-08-31,24,40.66666666666666,
125210018,2020-09-30,21,29.33333333333333,
125210018,2020-10-31,9,28.66666666666667,
125210018,2020-11-30,1,18.0,
125210018,2020-12-31,10,10.333333333333334,
125210018,2021-01-31,7,6.666666666666668,
125210018,2021-02-28,33,6.0,
125210018,2021-03-31,40,16.666666666666668,
125210018,2021-04-30,26,26.66666666666667,
125210018,2021-05-31,13,33.0,
125210018,2021-06-30,25,26.33333333333333,
125210018,2021-07-31,34,21.33333333333333,
125210018,2021-08-31,16,24.0,
125210018,2021-09-30,22,25.0,
125210018,2021-10-31,5,24.0,
125210018,2021-11-30,10,14.333333333333336,18.616355895996094
125210018,2021-12-31,53,12.333333333333336,20.44670295715332
125210018,2022-01-31,40,22.66666666666667,17.84272575378418
125210022,2020-02-29,8,,
125210022,2020-03-31,18,,
125210022,2020-04-30,10,,
125210022,2020-05-31,2,12.0,
125210022,2020-06-30,1,10.0,
125210022,2020-07-31,14,4.333333333333333,
125210022,2020-08-31,17,5.666666666666668,
125210022,2020-09-30,35,10.666666666666666,
125210022,2020-10-31,34,22.0,
125210022,2020-11-30,10,28.66666666666667,
125210022,2020-12-31,46,26.33333333333333,
125210022,2021-01-31,20,30.0,
125210022,2021-02-28,29,25.33333333333333,
125210022,2021-03-31,58,31.66666666666667,
125210022,2021-04-30,29,35.666666666666664,
125210022,2021-05-31,20,38.66666666666666,
125210022,2021-06-30,5,35.666666666666664,
125210022,2021-07-31,11,18.0,
125210022,2021-08-31,2,12.0,
125210022,2021-09-30,34,6.0,
125210022,2021-10-31,3,15.666666666666664,
125210022,2021-11-30,34,13.0,16.37687110900879
125210022,2021-12-31,16,23.66666666666667,14.77397346496582
125210022,2022-01-31,38,17.666666666666668,18.34679412841797
125210025,2020-02-29,9,,
125210025,2020-03-31,3,,
125210025,2020-04-30,38,,
125210025,2020-05-31,3,16.666666666666668,
125210025,2020-06-30,8,14.666666666666664,
125210025,2020-07-31,29,16.333333333333332,
125210025,2020-08-31,5,13.333333333333336,
125210025,2020-09-30,19,14.0,
125210025,2020-10-31,19,17.666666666666668,
125210025,2020-11-30,48,14.333333333333336,
125210025,2020-12-31,15,28.66666666666667,
125210025,2021-01-31,0,27.33333333333333,
125210025,2021-02-28,50,21.0,
125210025,2021-03-31,24,21.66666666666667,
125210025,2021-04-30,16,24.66666666666667,
125210025,2021-05-31,6,30.0,
125210025,2021-06-30,1,15.333333333333336,
125210025,2021-07-31,33,7.666666666666668,
125210025,2021-08-31,19,13.333333333333336,
125210025,2021-09-30,7,17.666666666666668,
125210025,2021-10-31,27,19.666666666666668,
125210025,2021-11-30,23,17.666666666666668,16.447063446044922
125210025,2021-12-31,1,19.0,18.466001510620117
125210025,2022-01-31,26,17.0,16.926362991333008
125210028,2020-02-29,23,,
125210028,2020-03-31,11,,
125210028,2020-04-30,26,,
125210028,2020-05-31,1,20.0,
125210028,2020-06-30,45,12.666666666666664,
125210028,2020-07-31,4,24.0,
125210028,2020-08-31,4,16.666666666666668,
125210028,2020-09-30,28,17.666666666666668,
125210028,2020-10-31,27,12.0,
125210028,2020-11-30,6,19.666666666666668,
125210028,2020-12-31,2,20.33333333333333,
125210028,2021-01-31,0,11.666666666666664,
125210028,2021-02-28,49,2.6666666666666665,
125210028,2021-03-31,24,17.0,
125210028,2021-04-30,0,24.33333333333333,
125210028,2021-05-31,10,24.33333333333333,
125210028,2021-06-30,7,11.333333333333336,
125210028,2021-07-31,5,5.666666666666668,
125210028,2021-08-31,3,7.333333333333332,
125210028,2021-09-30,45,5.0,
125210028,2021-10-31,21,17.666666666666668,
125210028,2021-11-30,0,23.0,19.55495834350586
125210028,2021-12-31,16,22.0,17.504798889160156
125210028,2022-01-31,14,12.333333333333336,14.372733116149902
125430014,2020-02-29,76,,
125430014,2020-03-31,6,,
125430014,2020-04-30,28,,
125430014,2020-05-31,39,36.66666666666666,
125430014,2020-06-30,5,24.33333333333333,
125430014,2020-07-31,15,24.0,
125430014,2020-08-31,27,19.666666666666668,
125430014,2020-09-30,1,15.666666666666664,
125430014,2020-10-31,22,14.333333333333336,
125430014,2020-11-30,20,16.666666666666668,
125430014,2020-12-31,35,14.333333333333336,
125430014,2021-01-31,28,25.66666666666667,
125430014,2021-02-28,6,27.66666666666667,
125430014,2021-03-31,6,23.0,
125430014,2021-04-30,32,13.333333333333336,
125430014,2021-05-31,13,14.666666666666664,
125430014,2021-06-30,5,17.0,
125430014,2021-07-31,28,16.666666666666668,
125430014,2021-08-31,27,15.333333333333336,
125430014,2021-09-30,2,20.0,
125430014,2021-10-31,15,19.0,
125430014,2021-11-30,6,14.666666666666664,19.369047164916992
125430014,2021-12-31,13,7.666666666666668,23.678281784057617
125430014,2022-01-31,0,11.333333333333336,23.6304988861084
125430024,2020-02-29,54,,
125430024,2020-03-31,20,,
125430024,2020-04-30,20,,
125430024,2020-05-31,25,31.33333333333333,
125430024,2020-06-30,5,21.66666666666667,
125430024,2020-07-31,12,16.666666666666668,
125430024,2020-08-31,5,14.0,
125430024,2020-09-30,12,7.333333333333332,
125430024,2020-10-31,18,9.666666666666666,
125430024,2020-11-30,2,11.666666666666664,
125430024,2020-12-31,34,10.666666666666666,
125430024,2021-01-31,25,18.0,
125430024,2021-02-28,17,20.33333333333333,
125430024,2021-03-31,0,25.33333333333333,
125430024,2021-04-30,20,14.0,
125430024,2021-05-31,5,12.333333333333336,
125430024,2021-06-30,19,8.333333333333334,
125430024,2021-07-31,21,14.666666666666664,
125430024,2021-08-31,47,15.0,
125430024,2021-09-30,50,29.0,
125430024,2021-10-31,9,39.333333333333336,
125430024,2021-11-30,36,35.333333333333336,18.97713851928711
125430024,2021-12-31,21,31.66666666666667,14.442550659179688
125430024,2022-01-31,25,22.0,17.292652130126953
125430026,2020-02-29,22,,
125430026,2020-03-31,23,,
125430026,2020-04-30,2,,
125430026,2020-05-31,2,15.666666666666664,
125430026,2020-06-30,25,9.0,
125430026,2020-07-31,14,9.666666666666666,
125430026,2020-08-31,20,13.666666666666664,
125430026,2020-09-30,0,19.666666666666668,
125430026,2020-10-31,66,11.333333333333336,
125430026,2020-11-30,84,28.66666666666667,
125430026,2020-12-31,14,50.0,
125430026,2021-01-31,1,54.66666666666666,
125430026,2021-02-28,4,33.0,
125430026,2021-03-31,40,6.333333333333332,
125430026,2021-04-30,4,15.0,
125430026,2021-05-31,2,16.0,
125430026,2021-06-30,46,15.333333333333336,
125430026,2021-07-31,16,17.333333333333332,
125430026,2021-08-31,26,21.33333333333333,
125430026,2021-09-30,15,29.33333333333333,
125430026,2021-10-31,1,19.0,
125430026,2021-11-30,0,14.0,14.462167739868164
125430026,2021-12-31,20,5.333333333333333,16.184953689575195
125430026,2022-01-31,6,7.0,20.406469345092773
125660018,2020-02-29,2,,
125660018,2020-03-31,18,,
125660018,2020-04-30,19,,
125660018,2020-05-31,21,13.0,
125660018,2020-06-30,2,19.33333333333333,
125660018,2020-07-31,20,14.0,
125660018,2020-08-31,18,14.333333333333336,
125660018,2020-09-30,1,13.333333333333336,
125660018,2020-10-31,13,13.0,
125660018,2020-11-30,6,10.666666666666666,
125660018,2020-12-31,60,6.666666666666668,
125660018,2021-01-31,13,26.33333333333333,
125660018,2021-02-28,15,26.33333333333333,
125660018,2021-03-31,70,29.33333333333333,
125660018,2021-04-30,20,32.666666666666664,
125660018,2021-05-31,40,35.0,
125660018,2021-06-30,10,43.33333333333334,
125660018,2021-07-31,14,23.33333333333333,
125660018,2021-08-31,41,21.33333333333333,
125660018,2021-09-30,28,21.66666666666667,
125660018,2021-10-31,5,27.66666666666667,
125660018,2021-11-30,35,24.66666666666667,18.07637596130371
125660018,2021-12-31,5,22.66666666666667,15.541762351989746
125660018,2022-01-31,11,15.0,18.556501388549805
125660023,2020-02-29,20,,
125660023,2020-03-31,7,,
125660023,2020-04-30,16,,
125660023,2020-05-31,0,14.333333333333336,
125660023,2020-06-30,22,7.666666666666668,
125660023,2020-07-31,3,12.666666666666664,
125660023,2020-08-31,31,8.333333333333334,
125660023,2020-09-30,30,18.666666666666668,
125660023,2020-10-31,20,21.33333333333333,
125660023,2020-11-30,17,27.0,
125660023,2020-12-31,31,22.33333333333333,
125660023,2021-01-31,55,22.66666666666667,
125660023,2021-02-28,36,34.333333333333336,
125660023,2021-03-31,2,40.66666666666666,
125660023,2021-04-30,45,31.0,
125660023,2021-05-31,40,27.66666666666667,
125660023,2021-06-30,20,29.0,
125660023,2021-07-31,25,35.0,
125660023,2021-08-31,19,28.33333333333333,
125660023,2021-09-30,3,21.33333333333333,
125660023,2021-10-31,2,15.666666666666664,
125660023,2021-11-30,16,8.0,16.230527877807617
125660023,2021-12-31,17,7.0,18.265684127807617
125660023,2022-01-31,26,11.666666666666664,19.547582626342773
125680018,2020-02-29,36,,
125680018,2020-03-31,4,,
125680018,2020-04-30,4,,
125680018,2020-05-31,13,14.666666666666664,
125680018,2020-06-30,46,7.0,
125680018,2020-07-31,30,21.0,
125680018,2020-08-31,2,29.66666666666667,
125680018,2020-09-30,46,26.0,
125680018,2020-10-31,25,26.0,
125680018,2020-11-30,11,24.33333333333333,
125680018,2020-12-31,4,27.33333333333333,
125680018,2021-01-31,2,13.333333333333336,
125680018,2021-02-28,26,5.666666666666668,
125680018,2021-03-31,60,10.666666666666666,
125680018,2021-04-30,31,29.33333333333333,
125680018,2021-05-31,36,39.0,
125680018,2021-06-30,28,42.333333333333336,
125680018,2021-07-31,20,31.66666666666667,
125680018,2021-08-31,35,28.0,
125680018,2021-09-30,16,27.66666666666667,
125680018,2021-10-31,2,23.66666666666667,
125680018,2021-11-30,7,17.666666666666668,20.934368133544922
125680018,2021-12-31,12,8.333333333333334,19.389328002929688
125680018,2022-01-31,24,7.0,26.571439743041992
125680041,2020-02-29,18,,
125680041,2020-03-31,55,,
125680041,2020-04-30,1,,
125680041,2020-05-31,16,24.66666666666667,
125680041,2020-06-30,3,24.0,
125680041,2020-07-31,10,6.666666666666668,
125680041,2020-08-31,20,9.666666666666666,
125680041,2020-09-30,21,11.0,
125680041,2020-10-31,33,17.0,
125680041,2020-11-30,0,24.66666666666667,
125680041,2020-12-31,38,18.0,
125680041,2021-01-31,14,23.66666666666667,
125680041,2021-02-28,12,17.333333333333332,
125680041,2021-03-31,9,21.33333333333333,
125680041,2021-04-30,30,11.666666666666664,
125680041,2021-05-31,46,17.0,
125680041,2021-06-30,26,28.33333333333333,
125680041,2021-07-31,23,34.0,
125680041,2021-08-31,11,31.66666666666667,
125680041,2021-09-30,33,20.0,
125680041,2021-10-31,31,22.33333333333333,
125680041,2021-11-30,29,25.0,20.846940994262695
125680041,2021-12-31,2,31.0,18.08027458190918
125680041,2022-01-31,35,20.666666666666668,19.961414337158203
125680052,2020-02-29,18,,
125680052,2020-03-31,15,,
125680052,2020-04-30,4,,
125680052,2020-05-31,19,12.333333333333336,
125680052,2020-06-30,32,12.666666666666664,
125680052,2020-07-31,35,18.33333333333333,
125680052,2020-08-31,26,28.66666666666667,
125680052,2020-09-30,1,31.0,
125680052,2020-10-31,0,20.666666666666668,
125680052,2020-11-30,1,9.0,
125680052,2020-12-31,15,0.6666666666666666,
125680052,2021-01-31,7,5.333333333333333,
125680052,2021-02-28,12,7.666666666666668,
125680052,2021-03-31,15,11.333333333333336,
125680052,2021-04-30,14,11.333333333333336,
125680052,2021-05-31,33,13.666666666666664,
125680052,2021-06-30,10,20.666666666666668,
125680052,2021-07-31,43,19.0,
125680052,2021-08-31,3,28.66666666666667,
125680052,2021-09-30,38,18.666666666666668,
125680052,2021-10-31,30,28.0,
125680052,2021-11-30,12,23.66666666666667,19.633058547973633
125680052,2021-12-31,21,26.66666666666667,14.560121536254883
125680052,2022-01-31,7,21.0,15.40460205078125
125680054,2020-02-29,30,,
125680054,2020-03-31,15,,
125680054,2020-04-30,33,,
125680054,2020-05-31,12,26.0,
125680054,2020-06-30,4,20.0,
125680054,2020-07-31,36,16.333333333333332,
125680054,2020-08-31,4,17.333333333333332,
125680054,2020-09-30,0,14.666666666666664,
125680054,2020-10-31,49,13.333333333333336,
125680054,2020-11-30,0,17.666666666666668,
125680054,2020-12-31,57,16.333333333333332,
125680054,2021-01-31,16,35.333333333333336,
125680054,2021-02-28,4,24.33333333333333,
125680054,2021-03-31,80,25.66666666666667,
125680054,2021-04-30,18,33.333333333333336,
125680054,2021-05-31,45,34.0,
125680054,2021-06-30,4,47.66666666666666,
125680054,2021-07-31,47,22.33333333333333,
125680054,2021-08-31,3,32.0,
125680054,2021-09-30,0,18.0,
125680054,2021-10-31,16,16.666666666666668,
125680054,2021-11-30,13,6.333333333333332,18.894071578979492
125680054,2021-12-31,27,9.666666666666666,16.12766456604004
125680054,2022-01-31,0,18.666666666666668,17.18862533569336
125680061,2020-02-29,2,,
125680061,2020-03-31,14,,
125680061,2020-04-30,28,,
125680061,2020-05-31,20,14.666666666666664,
125680061,2020-06-30,10,20.666666666666668,
125680061,2020-07-31,23,19.33333333333333,
125680061,2020-08-31,29,17.666666666666668,
125680061,2020-09-30,19,20.666666666666668,
125680061,2020-10-31,33,23.66666666666667,
125680061,2020-11-30,9,27.0,
125680061,2020-12-31,13,20.33333333333333,
125680061,2021-01-31,1,18.33333333333333,
125680061,2021-02-28,21,7.666666666666668,
125680061,2021-03-31,15,11.666666666666664,
125680061,2021-04-30,24,12.333333333333336,
125680061,2021-05-31,13,20.0,
125680061,2021-06-30,9,17.333333333333332,
125680061,2021-07-31,23,15.333333333333336,
125680061,2021-08-31,10,15.0,
125680061,2021-09-30,6,14.0,
125680061,2021-10-31,45,13.0,
125680061,2021-11-30,22,20.33333333333333,20.850099563598633
125680061,2021-12-31,16,24.33333333333333,19.37751007080078
125680061,2022-01-31,5,27.66666666666667,15.879414558410645
125680086,2020-02-29,14,,
125680086,2020-03-31,36,,
125680086,2020-04-30,44,,
125680086,2020-05-31,20,31.33333333333333,
125680086,2020-06-30,38,33.333333333333336,
125680086,2020-07-31,7,34.0,
125680086,2020-08-31,54,21.66666666666667,
125680086,2020-09-30,6,33.0,
125680086,2020-10-31,13,22.33333333333333,
125680086,2020-11-30,9,24.33333333333333,
125680086,2020-12-31,37,9.333333333333334,
125680086,2021-01-31,14,19.666666666666668,
125680086,2021-02-28,41,20.0,
125680086,2021-03-31,8,30.66666666666667,
125680086,2021-04-30,19,21.0,
125680086,2021-05-31,1,22.66666666666667,
125680086,2021-06-30,0,9.333333333333334,
125680086,2021-07-31,1,6.666666666666668,
125680086,2021-08-31,27,0.6666666666666666,
125680086,2021-09-30,3,9.333333333333334,
125680086,2021-10-31,20,10.333333333333334,
125680086,2021-11-30,40,16.666666666666668,20.417770385742188
125680086,2021-12-31,26,21.0,23.35287857055664
125680086,2022-01-31,3,28.66666666666667,18.070344924926758
125680105,2020-02-29,10,,
125680105,2020-03-31,19,,
125680105,2020-04-30,9,,
125680105,2020-05-31,4,12.666666666666664,
125680105,2020-06-30,13,10.666666666666666,
125680105,2020-07-31,0,8.666666666666666,
125680105,2020-08-31,32,5.666666666666668,
125680105,2020-09-30,15,15.0,
125680105,2020-10-31,3,15.666666666666664,
125680105,2020-11-30,1,16.666666666666668,
125680105,2020-12-31,4,6.333333333333332,
125680105,2021-01-31,5,2.6666666666666665,
125680105,2021-02-28,3,3.333333333333333,
125680105,2021-03-31,6,4.0,
125680105,2021-04-30,6,4.666666666666667,
125680105,2021-05-31,51,5.0,
125680105,2021-06-30,33,21.0,
125680105,2021-07-31,1,30.0,
125680105,2021-08-31,27,28.33333333333333,
125680105,2021-09-30,26,20.33333333333333,
125680105,2021-10-31,12,18.0,
125680105,2021-11-30,11,21.66666666666667,10.277249336242676
125680105,2021-12-31,21,16.333333333333332,9.797664642333984
125680105,2022-01-31,28,14.666666666666664,11.81921100616455
125680107,2020-02-29,15,,
125680107,2020-03-31,10,,
125680107,2020-04-30,15,,
125680107,2020-05-31,21,13.333333333333336,
125680107,2020-06-30,11,15.333333333333336,
125680107,2020-07-31,1,15.666666666666664,
125680107,2020-08-31,2,11.0,
125680107,2020-09-30,17,4.666666666666667,
125680107,2020-10-31,6,6.666666666666668,
125680107,2020-11-30,0,8.333333333333334,
125680107,2020-12-31,41,7.666666666666668,
125680107,2021-01-31,18,15.666666666666664,
125680107,2021-02-28,19,19.666666666666668,
125680107,2021-03-31,31,26.0,
125680107,2021-04-30,37,22.66666666666667,
125680107,2021-05-31,20,29.0,
125680107,2021-06-30,11,29.33333333333333,
125680107,2021-07-31,4,22.66666666666667,
125680107,2021-08-31,12,11.666666666666664,
125680107,2021-09-30,11,9.0,
125680107,2021-10-31,13,9.0,
125680107,2021-11-30,11,12.0,13.574174880981445
125680107,2021-12-31,41,11.666666666666664,15.639812469482422
125680107,2022-01-31,34,21.66666666666667,14.291738510131836
125680125,2020-02-29,2,,
125680125,2020-03-31,35,,
125680125,2020-04-30,19,,
